01.13.020;ESMALTE SINT BRIL MARFIM AGUA - LKS;GL   ;COMPLEMENTO;96,08
01.13.021;ESMALTE SINT BRIL MARFIM AGUA - LKS;PT   ;COMPLEMENTO;26,50
01.13.022;ESMALTE SINT BRIL AREIA AGUA - LKS;PT   ;COMPLEMENTO;26,50
01.13.023;ESMALTE SINT BRIL AREIA AGUA - LKS;GL   ;COMPLEMENTO;96,06
01.13.024;ESMALTE SINT BRIL PLATINA AGUA - LKS;GL   ;COMPLEMENTO;96,08
01.13.025;ESMALTE SINT BRIL PLATINA AGUA - LKS;PT   ;COMPLEMENTO;26,50
01.13.026;ESMALTE SINT BRIL AZ DEL REY AGUA - LKS;PT   ;COMPLEMENTO;26,50
01.13.027;ESMALTE SINT BRIL AZ DEL REY AGUA - LKS;GL   ;COMPLEMENTO;96,08
01.13.028;ESMALTE SINT BRIL CONHAQUE AGUA - LKS;GL   ;COMPLEMENTO;96,06
01.13.029;ESMALTE SINT BRIL CONHAQUE AGUA - LKS;PT   ;COMPLEMENTO;26,50
01.13.030;ESMALTE SINT BRIL BRANCO GELO AGUA - LKS;PT   ;COMPLEMENTO;26,50
01.13.031;ESMALTE SINT BRIL BRANCO GELO AGUA - LKS;GL   ;COMPLEMENTO;96,08
01.13.032;ESMALTE SINT FOSCO PRETO AGUA - LKS;PT   ;COMPLEMENTO;26,50
01.13.033;ESMALTE SINT ACET PRETO AGUA -LKS;PT   ;COMPLEMENTO;27,37
01.13.034;ESMALTE SINT BRIL MARROM BARROCO AGUA -LKS;PT   ;COMPLEMENTO;26,50
01.13.035;ESMALTE SINT BRIL ALGODAO EGIPCIO AGUA - LKS;PT   ;COMPLEMENTO;26,50
01.13.036;ESMALTE SINT BRIL ALGODAO EGIPCIO AGUA - LKS;GL   ;COMPLEMENTO;93,00
01.13.037;ESMALTE SINT BRIL MARROM BARROCO AGUA - LKS;GL   ;COMPLEMENTO;93,00
01.13.038;ESMALTE SINT ACET PRETO AGUA - LKS;GL   ;COMPLEMENTO;96,11
01.15.   ;SPRAY - LUKSCOLOR;     ;.;0,00
01.15.001;SPRAY ESM SINT AMARELO - LKS;TB   ;.;16,50
01.15.002;SPRAY ESM SINT BRANCO - LKS;TB   ;.;16,50
01.15.003;SPRAY ESM SINT LARANJA - LKS;TB   ;.;16,50
01.15.004;SPRAY ESM SINT VERMELHO - LKS;TB   ;.;16,50
01.15.005;SPRAY ESM SINT AZUL COLONIAL - LKS;TB   ;.;16,50
01.15.006;SPRAY ESM SINT ROXO - LKS;TB   ;.;16,50
01.15.007;SPRAY ESM AZUL MEDIO - LKS;TB   ;.;16,50
01.15.008;SPRAY ESM VERDE FOLHA - LKS;TB   ;.;16,50
01.15.009;SPRAY ESM CINZA PLACA - LKS;TB   ;.;16,51
01.15.010;SPRAY ESM PRETO - LKS;TB   ;.;16,50
01.15.012;SPRAY OURO INTER - LKS;TB   ;.;23,72
01.15.013;SPRAY LUBRIGIN - LKS;TB   ;.;18,06
01.15.020;SPRAY LUMINOSO VERDE - LKS;TB   ;SPRAY;29,89
01.15.021;SPRAY LUMINOSO VERMELHO - LKS;TB   ;SPRAY;29,89
01.15.024;SPRAY FUNDO BRANCO P/LUMINOSA - LKS;TB   ;SPRAY;18,24
01.15.025;SPRAY VERNIZ LUMINOSO - LKS;TB   ;SPRAY;20,47
01.15.026;SPRAY CROMADO - LKS;TB   ;SPRAY;30,09
01.15.030;SPRAY ESM AZUL CEU - LKS;TB   ;SPRAY;16,50
01.16.   ;SOLVENTES - LKS;     ;.;0,00
01.16.008;THINNER POLIESTER - LKS 270;LA   ;.;390,16
01.17.   ;AUTOLUKS;     ;.;0,00
01.17.002;PRIMER PU CINZA 8:1 - AUTOLUKS 1/4;PT   ;COMPLEMENTO;17,06
01.17.003;CATAL PRIMER PU CINZA 8:1 - AUTOLUKS;FR   ;COMPLEMENTO;4,90
01.17.004;VERNIZ HS 2:1 - AUTOLUKS 1/4;PT   ;COMPLEMENTO;19,50
01.17.005;CATAL VERNIZ HS 2:1 - AUTOLUKS 1/4;FR   ;COMPLEMENTO;17,90
02.  .   ;SUVINIL;FR   ;COMPLEMENTO;0,00
02.01.   ;LATEX PVA - SUV;FL   ;BOINA;0,00
02.01.001;LATEX PVA BRANCO - SUV;LA   ;LATEX PVA;445,99
02.01.002;LATEX PVA BRANCO - SUV;GL   ;LATEX PVA;125,28
02.01.003;LATEX PVA BRANCO - SUV;PT   ;LATEX PVA;41,48
02.01.004;LATEX PVA AM CANARIO - SUV;GL   ;LATEX PVA;132,28
02.01.006;LATEX PVA AREIA - SUV;LA   ;LATEX PVA;488,14
02.01.007;LATEX PVA AREIA - SUV;GL   ;LATEX PVA;132,28
02.01.010;LATEX PVA GELO - SUV;LA   ;LATEX PVA;457,66
02.01.011;LATEX PVA GELO - SUV;GL   ;LATEX PVA;125,28
02.01.014;LATEX PVA PALHA - SUV;LA   ;LATEX PVA;457,66
02.01.015;LATEX PVA PALHA - SUV;GL   ;LATEX PVA;125,28
02.01.016;LATEX PVA PEROLA - SUV;GL   ;LATEX PVA;132,28
02.01.017;LATEX PVA PEROLA - SUV*;LA   ;LATEX PVA;488,14
02.01.018;LATEX PVA PESSEGO - SUV;LA   ;LATEX PVA;488,14
02.01.019;LATEX PVA PESSEGO - SUV;GL   ;LATEX PVA;132,28
02.01.023;LATEX PVA LIRIO - SUV;LA   ;LATEX PVA;488,14
02.01.024;LATEX PVA LIRIO - SUV;GL   ;LATEX PVA;132,28
02.01.027;LATEX PVA TANGERINA - SUV;LA   ;LATEX PVA;488,14
02.01.028;LATEX PVA TANGERINA - SUV;GL   ;LATEX PVA;132,28
02.01.029;LATEX PVA CAPIM LIMAO - SUV;GL   ;LATEX PVA;132,28
02.01.030;LATEX PVA CAPIM LIMAO - SUV;LA   ;LATEX PVA;488,14
02.03.   ;ESMALTE SINT BRIL - SUV;FL   ;BOINA;0,00
02.03.008;ESMALTE SINT BRIL BRANCO - SUV;GL   ;ESMALTE SINTETICO;127,82
02.03.009;ESMALTE SINT BRIL BRANCO - SUV;PT   ;ESMALTE SINTETICO;40,46
02.03.010;ESMALTE SINT BRIL CZ MEDIO SUV;GL   ;ESMALTE SINTETICO;133,70
02.04.   ;LATEX AC FOSCO - SUV;FL   ;ESMALTE SINTETICO;0,00
02.04.001;LATEX AC FOSCO BRANCO - SUV;GL   ;ESMALTE SINTETICO;150,54
02.04.002;LATEX AC FOSCO BRANCO - SUV;LA   ;ESMALTE SINTETICO;538,65
02.04.017;LATEX AC FOSCO PEROLA - SUV;LA   ;LATEX ACRILICO;611,58
02.04.018;LATEX AC FOSCO PEROLA - SUV;GL   ;LATEX ACRILICO;158,65
02.04.021;LATEX AC FOSCO MEL - SUV;LA   ;LATEX ACRILICO;611,59
02.04.022;LATEX AC FOSCO MEL - SUV;GL   ;LATEX ACRILICO;158,65
02.04.024;LATEX AC FOSCO GELO - SUV;GL   ;LATEX ACRILICO;150,55
02.04.025;LATEX AC FOSCO GELO - SUV*;LA   ;LATEX ACRILICO;538,66
02.04.035;LATEX AC FOSCO UVA VERDE - SUV;LA   ;LATEX ACRILICO;611,59
02.04.036;LATEX AC FOSCO UVA VERDE - SUV;GL   ;LATEX ACRILICO;158,65
02.04.039;LATEX AC FOSCO MARFIM - SUV;GL   ;LATEX ACRILICO;158,65
02.04.040;LATEX AC FOSCO MARFIM - SUV;LA   ;LATEX ACRILICO;611,59
02.05.   ;LATEX AC SM BRIL - SUV;FL   ;LATEX ACRILICO;0,00
02.05.001;LATEX AC SM BRIL BRANCO - SUV;LA   ;LATEX ACRILICO;713,70
02.05.002;LATEX AC SM BRIL BRANCO - SUV;GL   ;LATEX ACRILICO;202,37
02.06.   ;COMPLEMENTO - SUV;FL   ;BOINA;0,00
02.06.002;LIQUI BRILHO - SUV;GL   ;COMPLEMENTO;210,96
02.06.003;MASSA ACRILICA - SUV;GL   ;COMPLEMENTO;63,63
02.06.005;MASSA ACRILICA - SUV;LA   ;COMPLEMENTO;182,12
02.06.006;MASSA CORRIDA - SUV;LA   ;COMPLEMENTO;98,35
02.06.007;MASSA CORRIDA - SUV;GL   ;COMPLEMENTO;35,60
02.06.008;MASSA CORRIDA - SUV;PT   ;COMPLEMENTO;13,93
02.06.009;SELADOR ACRILICO - SUV;GL   ;COMPLEMENTO;52,84
02.06.010;SELADOR ACRILICO - SUV*;LA   ;COMPLEMENTO;175,39
02.06.013;VERNIZ P/ CONCRETO APAR - SUV 3,6;GL   ;COMPLEMENTO;136,80
02.06.014;VERNIZ P/ CONCRETO APAR - SUV 0,9;GF   ;COMPLEMENTO;39,28
02.06.016;VERNIZ P/ CONCRETO APAR - SUV 0,450;GF   ;COMPLEMENTO;22,81
02.06.022;VERNIZ P/ CONCRETO APAR - SUV;LA   ;THINNER / DILUENTE;507,28
02.06.023;VERNIZ ALTA PROTECAO 8 ANOS - SUVINIL;PT   ;THINNER / DILUENTE;0,00
02.06.024;TINTA PISO CINZA ESCURO - SUVINIL;LA   ;THINNER / DILUENTE;0,00
02.07.   ;GLASURIT;     ;.;0,00
02.08.   ;TOQUE DE SEDA - SUV;     ;.;0,00
02.08.001;TOQUE DE SEDA BRANCO - SUV;LA   ;LATEX ACRILICO;660,16
02.08.002;TOQUE DE SEDA BRANCO - SUV;GL   ;LATEX ACRILICO;181,53
02.09.   ;TINTA TETO - SUV;     ;.;0,00
02.09.001;LATEX AC FOSCO TETO BRANCO - SUV;PT   ;LATEX ACRILICO;49,59
02.09.002;LATEX AC FOSCO TETO BRANCO - SUV;GL   ;LATEX ACRILICO;154,05
02.09.003;CIMENTO QUEIMADO SELVA DE PEDRA 5 KILOS;GL   ;LATEX ACRILICO;216,51
02.09.004;CIMENTO QUEIMADO TUNEL DE CONCRETO 5 K SUV;GL   ;LATEX ACRILICO;216,51
02.09.005;CIMENTO QUEIMADO PEDRA ROSADA 5 KILOS;GL   ;LATEX ACRILICO;216,51
02.09.006;CIMENTO QUEIMADO AVENIDA EXPRESSA 5KILOS SUV;GL   ;LATEX ACRILICO;216,51
02.09.007;CIMENTO QUEIMADO DIA DE CHUVA 5KILOS SUV;GL   ;LATEX ACRILICO;216,51
02.09.008;CIMENTO QUEIMADO VISTA NOTURNA 5KILOS SUV;GL   ;LATEX ACRILICO;216,51
03.  .   ;RISCOFER;     ;.;0,00
03.01.   ;RISCOFER;     ;.;0,00
03.01.001;RISCOFER;PT   ;COMPLEMENTO;22,07
03.01.002;MARCADOR INDUSTRIAL VERDE 2MM;UN   ;COMPLEMENTO;12,00
03.01.003;MARCADOR INDUSTRIAL AZUL 2MM;UN   ;COMPLEMENTO;12,00
03.01.004;MARCADOR INDUSTRIAL BRANCO 2MM;UN   ;COMPLEMENTO;12,00
04.  .   ;ADEMAR;     ;.;0,00
04.01.   ;VRS;     ;.;0,00
04.01.001;CORDAO P/ CALAFETA;PC   ;COMPLEMENTO;10,50
04.01.002;KIT PARACHOQUE - OUTROS;CX   ;COMPLEMENTO;36,99
05.  .   ;LAZZURIL;TB   ;BOINA;0,00
05.01.   ;CATALISADOR - LAZZ;TB   ;CATALISADOR;0,00
05.01.002;CATAL SHERTRUCK - LAZZ SW 001 LAZZ;FR   ;CATALISADOR;0,00
05.01.005;CATAL VERNIZ BI TRAD - LAZZ 054 150ML;FR   ;CATALISADOR;19,59
05.01.006;CATAL VERNIZ BI RAPD - LAZZ 055 150ML;FR   ;CATALISADOR;20,11
05.01.007;CATAL PRIMER PU - LAZZ 8110 100ML;FR   ;CATALISADOR;10,92
05.01.009;CATAL ESMALTE PU - LAZZ 065 450ML;UN   ;CATALISADOR;40,39
05.01.010;CATAL VINILICO - LAZZ 051 300ML;UN   ;CATALISADOR;13,43
05.01.013;CATAL ESMALTE PU - LAZZ 061 225ML;UN   ;CATALISADOR;22,68
05.01.014;CATAL ESMALTE PU - LAZZ 066 450ML;UN   ;CATALISADOR;44,87
05.01.015;CATAL ESMALTE PU - LAZZ 065 834ML;PT   ;CATALISADOR;68,14
05.01.016;CATAL ESMALTE FLEET - LAZZ 064 450;UN   ;CATALISADOR;44,45
05.01.017;CATAL ESMALTE FLEET - LAZZ 064 900;PT   ;CATALISADOR;81,72
05.01.019;CATAL ESMALTE EPOX - LAZZ 900;PT   ;CATALISADOR;56,51
05.01.021;CATAL MASSA POLIESTER - LAZZ;UN   ;CATALISADOR;8,91
05.01.022;CATAL VERNIZ HPC15 UH80 - LAZ;UN   ;CATALISADOR;51,31
05.01.023;CATAL PRIMER SPECTRA P30 H38 - LAZZ;UN   ;CATALISADOR;38,69
05.01.025;CATAL VERNIZ CC910 UH40 C/ 834ML LAZZ;UN   ;CATALISADOR;70,07
05.01.027;CATAL PRIMER PU - LAZZ 8110 450ML - LAZZ;FR   ;CATALISADOR;0,00
05.02.   ;DUCO - LAZZ;TB   ;DUCO / LACA;0,00
05.02.001;DUCO ALUMINIO RODAS - LAZZ;PT   ;DUCO / LACA;41,07
05.02.007;DUCO GRAFITE RODAS - LAZZ;PT   ;DUCO / LACA;41,76
05.02.008;DUCO PRETO CADILAC - LAZZ;PT   ;DUCO / LACA;41,65
05.02.009;DUCO PRETO FOSCO - LAZZ;PT   ;DUCO / LACA;37,50
05.03.   ;SINTETICO - LAZZ;TB   ;ESMALTE SINTETICO;0,00
05.03.001;SINT ALUMINIO OPALES - LAZZ;PT   ;ESMALTE SINTETICO;33,97
05.03.012;SINT PRETO CADILAC - LAZZ;PT   ;ESMALTE SINTETICO;36,25
05.03.013;SINT PRETO FOSCO - LAZZ;PT   ;ESMALTE SINTETICO;31,13
05.03.015;SINT BRANCO STAR 2 VW89 (22) - LAZZ;PT   ;ESMALTE SINTETICO;39,27
05.03.016;SINT BRANCO STAR 1 VW85 (22) - LAZZ;PT   ;ESMALTE SINTETICO;39,86
05.03.017;SINT BRANCO GEADA VW95 (22) - LAZZ;PT   ;ESMALTE SINTETICO;41,61
05.03.019;SINT VERMELHO BONANZA GM80 (69) - LAZZ;PT   ;ESMALTE SINTETICO;45,36
05.03.020;SINT VERMELHO FERRARI FIAT78 (114) - LAZ;PT   ;ESMALTE SINTETICO;46,26
05.03.022;SINT VERMELHO FERRARA VW81 (30) - LAZZ;PT   ;ESMALTE SINTETICO;41,56
05.03.025;SINT CINZA CHASSIS SCANIA78 (128) - LAZZ;PT   ;ESMALTE SINTETICO;35,22
05.03.028;SINT AZUL NOTURNO VW80 (17) - LAZZ;PT   ;ESMALTE SINTETICO;38,48
05.03.037;COR PADRONIZADA - LAZZ;PT   ;ESMALTE SINTETICO;16,39
05.03.039;BISNAGA COM PIGMENTO;BS   ;.;15,23
05.03.041;SINT BRANCO GEADA KEM TRANSP VW - LAZZ;PT   ;.;30,00
05.03.042;SINT PRETO CADILAC DIV - LAZZ;GL   ;.;106,56
05.04.   ;VERNIZ - LAZZ;TB   ;VERNIZ;0,00
05.04.004;VERNIZ RAP PRONTO USO 7502 - LAZZ 900ML;PT   ;VERNIZ;42,35
05.04.006;VERNIZ ALTO SOLIDO - LAZZ 8937 900ML;PT   ;VERNIZ;48,91
05.04.008;VERNIZ BI 6100 C/ CATAL - LAZZ;KT   ;VERNIZ;40,63
05.04.009;VERNIZ BI HPC 15 - LAZZ;PT   ;VERNIZ;111,81
05.04.010;VERNIZ BI FOSCO C/ CATAL - LAZZ VF01/H10;KT   ;VERNIZ;94,72
05.04.011;VERNIZ ALTO SOLIDO - LAZZ 8937 5L;GL   ;VERNIZ;255,18
05.04.012;VERNIZ BI 8000 C/ CAT 055 LAZZ;KT   ;VERNIZ;53,21
05.04.013;VERNIZ BI 8000 C/ CAT 054 LAZZ;KT   ;VERNIZ;52,77
05.04.014;VERNIZ BI 8500 C/ CAT 054 LAZZ;KT   ;VERNIZ;55,88
05.04.015;VERNIZ BI 8500 C/ CAT 055 LAZZ;KT   ;VERNIZ;56,34
05.04.018;VERNIZ BI 8050 C/ CAT 058 LAZZ;KT   ;VERNIZ;53,14
05.04.019;VERNIZ CC910 - LAZZ;GL   ;VERNIZ;336,37
05.05.   ;PRIMER - LAZZ;TB   ;FUNDOS;0,00
05.05.004;PRIMER RAP OXIDO - LAZZ 1/4;PT   ;FUNDOS;40,00
05.05.007;PRIMER SIN CINZA - LAZZ 1/1;GL   ;FUNDOS;131,18
05.05.009;PRIMER SIN OXIDO - LAZZ 1/4;PT   ;FUNDOS;36,36
05.05.010;PRIMER SIN OXIDO - LAZZ 1/1;GL   ;FUNDOS;133,52
05.05.013;PRIMER PU 8200 - LAZZ 1/4;PT   ;FUNDOS;37,97
05.05.015;PRIMER CROMATO ZINCO OXIDO 0040 LAZZ;GL   ;FUNDOS;158,78
05.05.016;PRIMER SPECTRA - LAZZ P30A;PT   ;FUNDOS;104,54
05.05.019;PRIMER PU 8200 - LAZZ 3,600;GL   ;FUNDOS;0,00
05.06.   ;MASSAS - LAZZ;TB   ;MASSAS;0,00
05.06.001;MASSA POLIESTER C/ CAT - LAZZ M3500/C36;KT   ;MASSAS;30,54
05.06.005;MASSA PARA RETOQUE PEQ - LAZZ 200G;BS   ;MASSAS;22,63
05.06.007;MASSA RAPIDA BRANCA - LAZZ OPEX;PT   ;MASSAS;0,00
05.07.   ;POLIESTER - LAZZ;TB   ;POLIESTER;0,00
05.07.001;POL AZUL ASTRAL PEROL FT00 (07) - LAZZ;PT   ;POLIESTER;64,80
05.07.003;POL AZUL CLASS PEROL VW96 (103) - LAZZ;PT   ;POLIESTER;50,49
05.07.004;POL AZUL DARCENA PEROL GM99 (37) - LAZZ;PT   ;POLIESTER;52,71
05.07.005;POL AZUL ENSEADA PEROL GM99 (37)  - LAZZ;PT   ;POLIESTER;51,04
05.07.006;POL AZUL GURUNDI PEROL FT92(104) - LAZ;PT   ;POLIESTER;49,90
05.07.007;POL AZUL HAVAI MET VW95 (01) - LAZZ;PT   ;POLIESTER;49,83
05.07.008;POL AZUL OCEAN MET FT01 (09) - LAZZ;PT   ;POLIESTER;48,38
05.07.009;POL AZUL SANTIAGO PEROL FT96 (09)- LAZ;PT   ;POLIESTER;55,82
05.07.010;POL BRANCO BANCHISA LISA FT96(16)-LAZZ;PT   ;POLIESTER;41,07
05.07.011;POL BRANCO GEADA LISA VW95 (22) - LAZZ;PT   ;POLIESTER;41,07
05.07.012;POL BRANCO MAHLER LISA GM94 (62) - LAZZ;PT   ;POLIESTER;42,36
05.07.014;POL CINZA DRAKE MET FT96 (09) - LAZZ;PT   ;POLIESTER;47,20
05.07.015;POL CINZA ORIONE MET FT01 (10) - LAZZ;PT   ;POLIESTER;44,79
05.07.016;POL CINZA PONTAL MET GM00 (42) - LAZZ;PT   ;POLIESTER;50,71
05.07.018;POL CINZA SCANDIUM MET FT04 (21) - LAZ;PT   ;POLIESTER;43,90
05.07.020;POL CINZA STEEL MET FT96 (10) - LAZZ;PT   ;POLIESTER;55,61
05.07.021;POL CINZA TREND MET FT98 (11) - LAZZ;PT   ;POLIESTER;48,58
05.07.022;POL CINZA VINCI MET FT98 (11) - LAZZ;PT   ;POLIESTER;43,63
05.07.023;POL GRIS ALUMINIUM MET PGT03 (103) LAZZ;PT   ;POLIESTER;44,77
05.07.024;POL PRATA BARI MET FT03 (24) - LAZZ;PT   ;POLIESTER;41,47
05.07.026;POL PRATA ESCUNA 3 MET GM98 (44) - LAZZ;PT   ;POLIESTER;46,32
05.07.027;POL PRATA ESCUNA MET GM98 (44) - LAZZ;PT   ;POLIESTER;44,14
05.07.028;POL PRATA GEADA MET FRD02 (25) - LAZZ;PT   ;POLIESTER;42,45
05.07.029;POL PRATA HUET MET GM97 (44) - LAZZ;PT   ;POLIESTER;45,52
05.07.030;POL PRATA IMPERIAL MET VW98 (111) - LAZZ;PT   ;POLIESTER;57,86
05.07.031;POL PRATA LIGHT MET VW04 (132) - LAZZ;PT   ;POLIESTER;42,43
05.07.032;POL PRATA LUNAR MET VW91 (09) - LAZZ;PT   ;POLIESTER;41,47
05.07.033;POL PRATA POLARIS MET GM06 (52) - LAZZ;PT   ;POLIESTER;42,49
05.07.034;POL PRATA REFLEX MET VW01 (112) - LAZZ;PT   ;POLIESTER;43,28
05.07.036;POL PRETO EBONY LISA FRD98 (34) - LAZZ;PT   ;POLIESTER;43,16
05.07.037;POL PRETO LISZT LISA GM94 (65) - LAZZ;PT   ;POLIESTER;43,14
05.07.039;POL PRETO UNIVERSAL LISA VW94 (26) - LAZ;PT   ;POLIESTER;42,33
05.07.040;POL PRETO VULCANO LISA FT97 (114)- LAZ;PT   ;POLIESTER;44,20
05.07.041;POL VERDE BALI PEROL VW97 (114) - LAZZ;PT   ;POLIESTER;49,81
05.07.042;POL VERDE BORNEO PEROL VW98 (114) - LAZZ;PT   ;POLIESTER;52,55
05.07.043;POL VERDE EMERALD PEROL FT98 (12)- LAZ;PT   ;POLIESTER;60,02
05.07.044;POL VERDE GUARUJA MET FT90 (108)- LAZZ;PT   ;POLIESTER;45,65
05.07.045;POL VERDE WEST PEROL GM97 (48) - LAZZ;PT   ;POLIESTER;57,16
05.07.046;POL VERMELHO ALPINE LISA FT96 (17) -LA;PT   ;POLIESTER;68,41
05.07.048;POL VERMELHO CORDOBA PER FT96 (14) LAZ;PT   ;POLIESTER;78,00
05.07.050;POL VERMELHO FENIX 1 MET VW86 (13) - LAZ;PT   ;POLIESTER;80,21
05.07.051;POL VERMELHO FIRENZE PER FT01 (14) LAZ;PT   ;POLIESTER;58,95
05.07.052;POL VERMELHO FLASH LISA VW00 (125) - LAZ;PT   ;POLIESTER;52,49
05.07.053;POL VERMELHO GOYA PER GM95 (51) - LAZZ;PT   ;POLIESTER;64,00
05.07.054;POL VERMELHO LYRA LISA GM04 (57) - LAZZ;PT   ;POLIESTER;69,96
05.07.055;POL VERMELHO PEROL FT88 (109) - LAZZ;PT   ;POLIESTER;83,57
05.07.056;POL VERMELHO REAL PEROL VW96 (119) - LAZ;PT   ;POLIESTER;74,85
05.07.057;POL VERMELHO SPORT VW93 (29) - LAZZ;PT   ;POLIESTER;63,92
05.07.059;POL PRATA ARGENTA GM93 (46) - LAZZ;PT   ;POLIESTER;56,10
05.07.060;POL PRATA ENSEADA FRD07 (36) - LAZZ;PT   ;POLIESTER;44,15
05.07.061;POL PRATA RIVIEIRA FRD05 (37) - LAZZ;PT   ;POLIESTER;46,74
05.07.063;POL VERMELHO BARI FRD00 (35) - LAZZ;PT   ;POLIESTER;55,12
05.07.064;POL VERMELHO BARROCO FT04 (26) - LAZZ;PT   ;POLIESTER;71,02
05.07.065;POL PRATA SIRIOS VW09 (134) - LAZZ;PT   ;POLIESTER;43,27
05.07.069;POL CINZA ORIUM GM12 (26) - LAZZ;PT   ;POLIESTER;50,33
05.07.070;POL BRANCO SUMMIT LISA GM12 (26) - LAZZ;PT   ;POLIESTER;49,44
05.07.071;POL PRATA SWITCHBLADE/ICE MET GM12(24)LZ;PT   ;POLIESTER;45,42
05.07.072;POL PRETO GLOBAL GM12 (26)- LAZZ;PT   ;POLIESTER;49,50
05.07.073;POL VERMELHO PEPER GM12 (26) - LAZZ;PT   ;POLIESTER;62,57
05.07.074;POL CINZA BLUET GM07 (48) - LAZZ;PT   ;POLIESTER;46,26
05.07.075;POL CINZA QUARTZO VW13 (64) - LAZZ;PT   ;POLIESTER;50,33
05.07.076;POL BRANCO ARTICO IV LISA YZ FORD13 - LAZZ;PT   ;POLIESTER;46,91
05.07.077;POL PRETO NINJA VW95 (26) - LAZZ;PT   ;POLIESTER;40,30
05.07.078;POL BRANCO CRISTAL VW95 (22) - LAZZ;PT   ;POLIESTER;43,20
05.07.079;POL PRATA ETOILE RNLT08 (113) - LAZZ;PT   ;POLIESTER;40,29
05.07.080;POL CINZA CROMO 666A FT08;PT   ;POLIESTER;45,77
05.07.081;POL PRETO VESUVIO 472 FT01;PT   ;POLIESTER;41,47
05.07.082;POL CINZA TRANCOSO SPW FRD02;PT   ;POLIESTER;45,50
05.07.083;POL PRATA BERNESSE TS FRD06;PT   ;POLIESTER;50,21
05.07.084;POL CINZA PALADIUM HND09;PT   ;POLIESTER;52,23
05.07.085;POL GRAPHITE ALUMINUM HND00;PT   ;POLIESTER;49,80
05.07.086;POL MAGNESIUM MET HND04;PT   ;POLIESTER;46,09
05.07.087;POL PRATA GLOBAL MET HND06;PT   ;POLIESTER;46,10
05.07.088;POL EBONY BLACK NAC HYND10;PT   ;POLIESTER;61,18
05.07.090;POL VERMELHO VIVO RNLT87;PT   ;POLIESTER;53,82
05.07.091;POL CINZA SPECTRUS LJ7X VW11;PT   ;POLIESTER;54,60
05.07.092;POL CINZA URBAN LD7W-2A2A VW02;PT   ;POLIESTER;46,24
05.07.093;POL CINZA VULCAN LE7W VW09;PT   ;POLIESTER;43,92
05.07.094;POL VERMELHO TORNADO VW05;PT   ;POLIESTER;64,18
05.07.095;POL AZUL SKY MET YU8 HYND14;PT   ;POLIESTER;50,03
05.07.096;POL BRANCO POLAR LISA PTW HYND13/14;PT   ;POLIESTER;47,90
05.07.097;POL CARBONFLASH PER GAR W501Q GM11;PT   ;POLIESTER;57,31
05.07.098;POL CINZA ARTEMIS MET GM10;PT   ;POLIESTER;48,84
05.07.099;POL CINZA CARBONO MET VW01;PT   ;POLIESTER;46,33
05.07.100;POL CINZA IRIDIUM MET HND12;PT   ;POLIESTER;54,60
05.07.101;POL CINZA NOBRE MET GM02;PT   ;POLIESTER;47,20
05.07.102;POL CINZA TITANIO MET Y6G HYND13;PT   ;POLIESTER;54,56
05.07.104;POL MAGNETIC GRAY MET 1G3 TOY08;PT   ;POLIESTER;49,71
05.07.105;POL NOIR NACRE PEARL 676 REN91;PT   ;POLIESTER;43,97
05.07.106;POL PRATA BREEZE MET KNH NIS09/10;PT   ;POLIESTER;47,18
05.07.107;POL PRATA CLASSIC MET K23 NIS08/09;PT   ;POLIESTER;50,61
05.07.108;POL PRATA EGITO MET VW11;PT   ;POLIESTER;46,68
05.07.109;POL PRETO BRISTOL MET UH FORD10;PT   ;POLIESTER;62,49
05.07.110;POL PRETO CRISTAL PEROL NH731P HND09;PT   ;POLIESTER;52,33
05.07.111;POL PRETO ONIX LISA EB HYND13;PT   ;POLIESTER;49,50
05.07.112;POL PRETO PERLA PEROL KTV PEGT07;PT   ;POLIESTER;52,33
05.07.113;POL PRETO PEROLIZADO HND99;PT   ;POLIESTER;43,97
05.07.114;POL VERDE AMAZONIA PEROL DNW REN12;PT   ;POLIESTER;66,89
05.07.115;POL VERMELHO CHARDON PEROL GM07;PT   ;POLIESTER;73,16
05.07.116;POL VERMELHO FLASH IV LISA VW00;PT   ;POLIESTER;55,82
05.07.117;POL PRETO GALES MET 7AY FORD08/13;PT   ;POLIESTER;57,23
05.07.118;POL PRETO ECLIPSE PEROL 209 TOY09;PT   ;POLIESTER;50,88
05.07.119;POL BLACK NOIR PEARL NKA HYND10;PT   ;POLIESTER;54,55
05.07.120;POL BRANCO TAFFETA 2 NH578 HONDA99;PT   ;POLIESTER;46,17
05.07.121;POL PRATA SUPERNOVA 1E7 TOY2000;PT   ;POLIESTER;43,98
05.07.122;POL VERMELHO TROPIC LISA RAR HYND;PT   ;POLIESTER;64,68
05.07.123;POL SILVER MET 1C0 TOY ANO 98;PT   ;POLIESTER;50,33
05.07.124;POL GRIS ICEBERG MET 640 RENAULT90;PT   ;POLIESTER;47,94
05.07.125;POL PRATA PLATINUM MET NH830M HND16/17;PT   ;POLIESTER;51,48
05.07.126;POL PRATA SOUL MET 1H6 TOY13;PT   ;POLIESTER;46,74
05.07.127;POL PRATA BARI 2 FIAT03 - LAZZ;PT   ;POLIESTER;42,70
05.07.128;POL PRATA MET 2 HYND 13 -LAZZ;PT   ;POLIESTER;47,73
05.07.129;POL PRATA DUBLIN MET UX FORD 2011 - LAZZ;PT   ;POLIESTER;48,84
